"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","visib","wdsp","fog","NUM_COLLISIONS"
"1927",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,55.7,10,6.9,0,0.398187239045863
"1928",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,57.8,8.4,7.9,0,-0.0404420210695881
"1929",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,60.4,9.6,12.3,0,0.138997221704915
"1930",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,59.5,8.7,10.7,0,0.398187239045863
"1931",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,53.7,10,21.3,0,-0.648541677138737
"1932",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,58.2,9.9,28,0,0.0891529876008862
"1933",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,60.2,9.7,7.6,0,-0.937638234942102
"1934",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,65,6.6,12,0,0.0293399066760519
"1935",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,62.7,9,7.5,0,-1.04729554997097
"1936",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,53.2,10,7.9,0,-0.219881263844091
"1937",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,62.3,8.8,13.8,0,0.418124932687475
"1938",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,62.3,8.8,11,0,0.806909958698897
"1939",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,59.2,9,13.1,0,0.49787570725392
"1940",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,58.8,10,7,0,-0.160068182919257
"1941",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,59.5,6.5,7.2,1,0.697252643670035
"1942",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,55.5,10,6.7,0,0.138997221704915
"1943",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,58.9,9.8,10.9,0,1.64429309164658
"1944",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,61.4,6.6,11.3,1,0.697252643670035
"1945",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,57.3,10,6.2,0,-1.2765790268495
"1946",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,56,10,10.7,0,-1.15695286499983
"1947",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,57.1,10,14.5,0,0.0393087534968576
"1948",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,57.1,10,10.4,0,0.836816499161315
"1949",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,62,10,11.3,0,2.23245505407411
"1950",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,63.3,1.4,7.1,1,-1.02735785632935
"1951",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,67.2,4.1,8.9,1,1.41500961476805
"1952",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,66.2,3.9,9.1,1,1.08603766968146
"1953",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,64.5,8.4,10,0,-0.140130489277645
"1954",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,63.1,5.2,14.8,0,2.30223698181975
"1955",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,61.3,9.6,4.2,0,-1.01738900950855
"1956",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,57.7,10,18.1,0,0.966411507831789
"1957",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,65.7,8.5,11.9,0,0.188841455808943
"1958",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,61.3,9.3,12.1,0,-0.758198992167599
"1959",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,61.5,8.7,12.2,0,-0.249787804306508
"1960",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,68.8,5.9,11,1,1.6841684789298
"1961",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,62.1,10,6.9,0,0.288529924017
"1962",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,46.7,10,5.9,0,0.318436464479418
"1963",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,54.1,8,24.8,0,-0.598697443034708
"1964",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,54.5,4.9,28.8,0,0.158934915346526
"1965",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,48.4,9.9,10.8,0,0.328405311300223
"1966",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,53.3,10,9.2,0,-1.25664133320788
"1967",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,48.8,10,13.2,0,1.19569498471032
"1968",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,51,8.8,15.8,0,0.14896606852572
"1969",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,49.2,10,13.7,0,1.87357656852511
"1970",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,50,5.7,16,0,1.57451116390094
"1971",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,51.5,9.9,8,0,0.816878805519703
"1972",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,51.8,7.7,18.6,0,1.98323388355397
"1973",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,49.3,10,3.9,0,-0.987482469046131
"1974",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,49,10,11.8,0,-0.0803174083528109
"1975",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,54.1,10,12,0,0.42809377950828
"1976",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,59.9,9.4,17.6,0,-0.409289353439399
"1977",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,51.3,10,7.9,0,0.687283796849229
"1978",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,53.8,9.3,13.2,0,0.896629580086149
"1979",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,49.1,10,14.1,0,-0.329538578872954
"1980",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,54.9,9.8,11.7,0,0.966411507831789
"1981",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,56.3,7.9,11.5,0,-0.369413966156177
"1982",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,56.8,6.9,13.4,0,-0.429227047081011
"1983",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,59.5,9,16.1,0,0.298498770837806
"1984",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,58.5,9.2,13.1,0,1.19569498471032
"1985",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,55.3,10,12.5,0,0.906598426906955
"1986",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,56.2,6.7,19.9,0,-0.967544775404519
"1987",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,48.9,10,5.7,0,-2.41302756442135
"1988",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,57.5,9.9,12.5,0,-0.259756651127314
"1989",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2019,57.4,9.4,14.6,0,1.08603766968146
"1990",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,55.6,10,13.3,0,0.996318048294206
"1991",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,62.4,7.1,13.2,0,-0.399320506618594
"1992",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,52.8,10,5.2,0,-1.00742016268774
"1993",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,51.5,10,9.4,0,-0.798074379450822
"1994",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,56.4,10,10.9,0,0.587595328641172
"1995",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,57.5,6.2,9.3,0,-0.508977821647457
"1996",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,53.9,10,6.3,0,0.158934915346526
"1997",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,55.5,10,7.9,0,-0.279694344768925
"1998",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,51.9,10,12.2,0,-0.419258200260205
"1999",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,59.4,7.9,6.1,0,-0.249787804306508
"2000",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,55.1,10,6.7,0,0.158934915346526
"2001",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,45.6,10,16.3,0,1.35519653384321
"2002",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,60.1,9.8,11.7,0,0.767034571415675
"2003",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,60.4,6.9,27.3,0,2.32217467546137
"2004",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,60.5,9.9,4.4,0,-1.08717093725419
"2005",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,59.8,10,8.2,0,0.667346103207618
"2006",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,59.3,10,12.4,0,1.11594421014387
"2007",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,63.2,3.5,17.6,1,1.67419963210899
"2008",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,61.9,8,9.8,0,-0.429227047081011
"2009",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,57,10,5.4,0,0.687283796849229
"2010",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,55.2,10,9.3,0,-0.957575928583714
"2011",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,58,10,9.3,0,1.39507192112643
"2012",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,59,10,8.9,0,-0.578759749393096
"2013",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,57.3,10,5.8,0,1.64429309164658
"2014",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,60.5,9.7,12.4,0,-0.758198992167599
"2015",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,56.1,9.4,8.9,0,0.268592230375389
"2016",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,52.7,10,8.2,0,-0.339507425693759
"2017",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,57.4,10,11.1,0,0.886660733265343
"2018",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,58.2,9.7,21.3,0,1.14585075060629
"2019",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,63.1,10,8.6,0,0.288529924017
"2020",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,60.5,8.8,9.7,1,0.667346103207618
"2021",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,65.2,9.4,12.3,1,0.398187239045863
"2022",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,61.3,3.5,12.2,1,0.298498770837806
"2023",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,63.2,7.9,9.7,0,0.487906860433115
"2024",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,62,10,5.4,0,-0.160068182919257
"2025",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,64.9,9.9,9.5,0,-0.239818957485702
"2026",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,64.6,6,12.9,1,2.51158276505667
"2027",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,62.1,10,8,0,0.168903762167332
"2028",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,64.9,7.4,7.6,1,0.49787570725392
"2029",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,58.7,8.5,7.7,1,0.338374158121029
"2030",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,55.6,6.9,2.7,1,1.54460462343852
"2031",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,62.7,9.9,8.7,0,1.20566383153113
"2032",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,60.8,9.7,12.6,0,-0.997451315866936
"2033",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,47.5,10,6.8,0,0.00940221303444051
"2034",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,52.8,10,8.9,0,-0.827980919913239
"2035",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,54.3,10,13.8,0,-0.867856307196462
"2036",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,49,10,13.7,0,0.268592230375389
"2037",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,55.5,7.9,22.1,0,-0.429227047081011
"2038",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,46.8,10,5.2,0,-0.409289353439399
"2039",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,50.7,10,10.3,0,0.208779149450555
"2040",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,65.1,4.9,17.1,0,0.487906860433115
"2041",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,60,9.6,5.7,0,1.17575729106871
"2042",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,64.4,8,8.6,0,-0.698385911242765
"2043",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,62.2,6.4,13.8,0,-1.18685940546224
"2044",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,63.7,8.4,15.8,0,0.577626481820366
"2045",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,57.1,8.6,15.5,0,0.886660733265343
"2046",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,64.3,8.7,14.7,0,0.856754192802926
"2047",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,63,10,11.5,0,0.208779149450555
"2048",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,60.7,8.8,10.5,0,-0.977513622225325
"2049",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,61.1,9.3,11,0,-0.419258200260205
"2050",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,57,6.1,12.8,0,1.08603766968146
"2051",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,57.7,9.3,10.5,0,0.0791841407800805
"2052",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,67.6,8.9,13.4,0,0.886660733265343
"2053",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,66.9,10,12.9,0,-0.239818957485702
"2054",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,62.8,9.3,5.2,1,0.587595328641172
"2055",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,65.8,9.2,12.8,0,-0.778136685809211
"2056",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,64.4,7.7,9.4,0,1.78385694713786
"2057",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,66.3,6.2,10.5,0,-0.528915515289068
"2058",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,65.6,6.4,11.2,0,0.767034571415675
"2059",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,64.7,9.5,6.6,0,0.138997221704915
"2060",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,60.4,9.1,10.5,1,0.627470715924395
"2061",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,63.8,3.9,5.7,1,-0.289663191589731
"2062",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,56,8.3,17.1,1,0.0791841407800805
"2063",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,59.4,10,10.5,0,0.318436464479418
"2064",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,57.1,9.1,9.8,0,0.926536120548566
"2065",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,57.6,9.6,6,0,-1.57564443147367
"2066",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,60.6,10,13.3,0,0.21874799627136
"2067",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,58.4,10,11.6,0,-0.399320506618594
"2068",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,62.5,5.4,13.1,0,0.168903762167332
"2069",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,59.6,9.6,11,0,-0.937638234942102
"2070",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,62,1.7,14,1,-0.180005876560868
"2071",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,58.6,10,13.2,0,-0.429227047081011
"2072",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,52,10,7.2,0,-1.6354575123985
"2073",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,61.3,4.4,9,1,-1.12704632453741
"2074",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,56.4,10,11.6,0,-0.698385911242765
"2075",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,59.1,6.9,7.2,1,-1.94449176384348
"2076",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,54.3,9.9,6.1,0,-0.279694344768925
"2077",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,63.8,9,11.2,0,0.587595328641172
"2078",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,64.4,6.5,8.3,1,1.24553921881435
"2079",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,59.7,8.1,21.4,0,0.836816499161315
"2080",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,63.8,4.6,6.8,1,-0.0902862551736166
"2081",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,64.8,9.3,8.7,1,0.477938013612309
"2082",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2019,55.5,3.6,26.1,0,0.0692152939592748
"2083",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,56,4.1,22.5,0,1.98323388355397
"2084",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,52.5,9.8,7.9,0,-0.409289353439399
"2085",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,57.7,7.1,6.5,1,-1.9843671511267
"2086",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,59.1,10,6.1,0,-0.588728596213902
"2087",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,55.5,10,6,0,-0.548853208930679
"2088",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,56.7,10,10.1,0,1.37513422748482
"2089",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,60.1,7.8,11.3,0,0.587595328641172
"2090",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,56.9,7.8,19.5,0,-2.1538375470804
"2091",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,51.1,10,12.1,0,1.36516538066402
"2092",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,56.2,10,15.4,0,1.42497846158885
"2093",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,62.2,9.8,14.7,0,1.96329618991236
"2094",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,62.4,6.7,5.5,0,-0.319569732052148
"2095",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,59.7,10,9.3,0,1.66423078528819
"2096",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,60.6,10,6.9,0,-0.708354758063571
"2097",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,59.4,10,8.4,0,-1.44604942280319
"2098",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,55.9,10,14.2,0,1.67419963210899
"2099",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,56.7,10,8.9,0,-0.499008974826651
"2100",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,59.6,9.9,7.3,0,1.57451116390094
"2101",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,63.2,10,8.2,0,0.976380354652595
"2102",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,65.8,10,6.5,0,-0.0902862551736166
"2103",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,55.1,9.9,7.7,0,0.398187239045863
"2104",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,47.9,10,9.8,0,1.21563267835193
"2105",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,54.3,10,10.1,0,1.39507192112643
"2106",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,51.5,9.9,9.3,0,0.587595328641172
"2107",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,46.1,10,13.7,0,-0.479071281185039
"2108",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,50.5,10,6.2,0,0.418124932687475
"2109",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,55.2,9.5,13.5,0,-0.399320506618594
"2110",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,56.2,10,19.2,0,-0.628603983497125
"2111",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,50.5,10,10.9,0,-0.130161642456839
"2112",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,52.9,8.1,8.1,0,-0.528915515289068
"2113",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,50.9,10,4.2,0,-1.47595596326561
"2114",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,52.3,10,12.9,0,0.9863492014734
"2115",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,58.3,10,9.4,0,-1.08717093725419
"2116",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,54.8,9.1,6,0,0.158934915346526
"2117",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,51.5,10,4.6,0,-1.58561327829447
"2118",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,57.6,10,13.1,0,-0.837949766734045
"2119",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,54.7,10,10.7,0,-0.837949766734045
"2120",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,48.5,9.1,11.8,0,-0.0603797147111995
"2121",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,57,9.7,6.9,0,-0.768167838988405
"2122",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,58.7,10,12.9,0,0.956442661010983
"2123",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,54.1,10,6,0,0.876691886444537
"2124",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,53.4,7.6,14.3,0,-1.31645441413272
"2125",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,45.3,10,14.2,0,1.63432424482577
"2126",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,44.7,10,14.9,0,1.06609997603985
"2127",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,27,10,15.4,0,1.10597536332307
"2128",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,30.2,10,12.6,0,0.238685689912972
"2129",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,42.1,10,13.9,0,0.0393087534968576
"2130",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,37,9.3,12.6,0,-1.54573789101125
"2131",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018,39.9,9.7,13.8,0,1.32528999338079
"2132",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,41.5,10,14.2,0,-1.54573789101125
"2133",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,35,10,8,0,-0.538884362109874
"2134",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,37.5,10,11.7,0,1.3352588402016
"2135",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,37,10,10.7,0,-0.698385911242765
"2136",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,39,10,4.9,0,0.288529924017
